Id,Name,InChI
1,"1,1'-Bi(cyclohexyl)-2-one","InChI=1S/C12H20O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h10-11H,1-9H2"
2,"[1,1'-Biphenyl]-4-amine","InChI=1S/C12H11N/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,13H2"
3,(1-Methylpropyl)cyclohexane,"InChI=1S/C10H20/c1-3-9(2)10-7-5-4-6-8-10/h9-10H,3-8H2,1-2H3"
4,"(3E)-1,3-Hexadiene","InChI=1S/C6H10/c1-3-5-6-4-2/h3,5-6H,1,4H2,2H3/b6-5+"
5,"(3E)-1,3-Pentadiene, 2-methyl-","InChI=1S/C6H10/c1-4-5-6(2)3/h4-5H,2H2,1,3H3/b5-4+"
6,"1-(1,1-Dimethylethoxy)-2-methyl-propane","InChI=1S/C8H18O/c1-7(2)6-9-8(3,4)5/h7H,6H2,1-5H3"
7,"1,1'-(1,2-Ethanediyl)bis(4-ethyl-)benzene","InChI=1S/C18H22/c1-3-15-5-9-17(10-6-15)13-14-18-11-7-16(4-2)8-12-18/h5-12H,3-4,13-14H2,1-2H3"
8,"1,1':2',1''-Terphenyl",InChI=1S/C18H14/c1-3-9-15(10-4-1)17-13-7-8-14-18(17)16-11-5-2-6-12-16/h1-14H
9,"1,1':3',1''-Terphenyl",InChI=1S/C18H14/c1-3-8-15(9-4-1)17-12-7-13-18(14-17)16-10-5-2-6-11-16/h1-14H
10,"1,10-Decanediol","InChI=1S/C10H22O2/c11-9-7-5-3-1-2-4-6-8-10-12/h11-12H,1-10H2"
11,"1,1'-Bicyclohexyl","InChI=1S/C12H22/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h11-12H,1-10H2"
12,"1,1-Ethanediol diacetate","InChI=1S/C6H10O4/c1-4(7)9-6(3)10-5(2)8/h6H,1-3H3"
13,"1,2,3-Propanetriol triacetate","InChI=1S/C9H14O6/c1-6(10)13-4-9(15-8(3)12)5-14-7(2)11/h9H,4-5H2,1-3H3"
14,"1,2,4-Benzenetricarboxylic acid, triheptyl ester","InChI=1S/C30H48O6/c1-4-7-10-13-16-21-34-28(31)25-19-20-26(29(32)35-22-17-14-11-8-5-2)27(24-25)30(33)36-23-18-15-12-9-6-3/h19-20,24H,4-18,21-23H2,1-3H3"
15,"1,2,4-Benzenetricarboxylic acid, trimethyl ester","InChI=1S/C12H12O6/c1-16-10(13)7-4-5-8(11(14)17-2)9(6-7)12(15)18-3/h4-6H,1-3H3"
16,"1,2,4-Butanetriol","InChI=1S/C4H10O3/c5-2-1-4(7)3-6/h4-7H,1-3H2"
17,"1,2-Benzene dicarboxylic acid, heptyl undecyl ester","InChI=1S/C26H42O4/c1-3-5-7-9-10-11-12-14-18-22-30-26(28)24-20-16-15-19-23(24)25(27)29-21-17-13-8-6-4-2/h15-16,19-20H,3-14,17-18,21-22H2,1-2H3"
18,"1,2-Benzenediamine","InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2"
19,"1,2-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester","InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3"
20,"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester","InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3"
